,16,32,64,128,256,512,1024,2048,4096,8192,16384
0.01,0.0008492469787597656,0.0004360675811767578,0.0004324913024902344,0.00045418739318847656,0.000492095947265625,0.00046944618225097656,0.0008404254913330078,0.00048160552978515625,0.0004868507385253906,0.0007672309875488281,0.0005481243133544922
0.02,0.0004391670227050781,0.000438690185546875,0.0005743503570556641,0.0004878044128417969,0.00046133995056152344,0.000591278076171875,0.00046753883361816406,0.0004994869232177734,0.0005173683166503906,0.0004999637603759766,0.0005354881286621094
0.03,0.002124309539794922,0.00043320655822753906,0.00044274330139160156,0.0004570484161376953,0.00046753883361816406,0.0004611015319824219,0.0004622936248779297,0.0004830360412597656,0.0004780292510986328,0.0006873607635498047,0.0005292892456054688
0.04,0.00043511390686035156,0.0004699230194091797,0.00046062469482421875,0.0004639625549316406,0.00046253204345703125,0.0005946159362792969,0.00046253204345703125,0.00047278404235839844,0.0006139278411865234,0.0004990100860595703,0.0005426406860351562
0.05,0.0004324913024902344,0.00046062469482421875,0.00047087669372558594,0.0004906654357910156,0.0005888938903808594,0.00046443939208984375,0.00046324729919433594,0.0004792213439941406,0.00048422813415527344,0.0005152225494384766,0.0005497932434082031
0.1,0.0004968643188476562,0.0004565715789794922,0.0004646778106689453,0.00047516822814941406,0.0004544258117675781,0.00046563148498535156,0.0004942417144775391,0.0004744529724121094,0.0007307529449462891,0.0005319118499755859,0.0005373954772949219
0.15,0.0004923343658447266,0.0006635189056396484,0.0004627704620361328,0.000457763671875,0.0006351470947265625,0.0004608631134033203,0.0004744529724121094,0.0007112026214599609,0.0005269050598144531,0.0005376338958740234,0.0005414485931396484
0.2,0.0004661083221435547,0.0004935264587402344,0.00045943260192871094,0.0006017684936523438,0.00045490264892578125,0.0004642009735107422,0.00048732757568359375,0.0004706382751464844,0.0004901885986328125,0.0005042552947998047,0.0005288124084472656
0.25,0.0005009174346923828,0.0006043910980224609,0.0004699230194091797,0.00046324729919433594,0.00047516822814941406,0.0005340576171875,0.0004940032958984375,0.0006155967712402344,0.0004792213439941406,0.0004935264587402344,0.000667572021484375
0.3,0.0004718303680419922,0.0004649162292480469,0.000469207763671875,0.0006051063537597656,0.00046324729919433594,0.0004684925079345703,0.000732421875,0.0004718303680419922,0.00048470497131347656,0.0005054473876953125,0.0005424022674560547
0.35,0.0005974769592285156,0.000457763671875,0.0006012916564941406,0.0004630088806152344,0.0004591941833496094,0.0005400180816650391,0.0004734992980957031,0.0004703998565673828,0.0004966259002685547,0.0005319118499755859,0.0007665157318115234
0.4,0.0004601478576660156,0.00046563148498535156,0.00045228004455566406,0.00047516822814941406,0.0004661083221435547,0.00046753883361816406,0.0006210803985595703,0.00046563148498535156,0.00047969818115234375,0.0006558895111083984,0.0005726814270019531
0.45,0.0005972385406494141,0.0004973411560058594,0.0006279945373535156,0.0005135536193847656,0.0004603862762451172,0.0006823539733886719,0.0004673004150390625,0.0004699230194091797,0.0004940032958984375,0.0005092620849609375,0.0005490779876708984
0.5,0.0004608631134033203,0.0004754066467285156,0.00045871734619140625,0.0004627704620361328,0.0004703998565673828,0.0004673004150390625,0.0004737377166748047,0.00046825408935546875,0.0004870891571044922,0.0006327629089355469,0.00054931640625
