,16,32,64,128,256,512,1024,2048,4096,8192,16384
0.01,6.151199340820312e-05,4.0531158447265625e-05,3.814697265625e-05,3.910064697265625e-05,3.814697265625e-05,3.933906555175781e-05,5.0067901611328125e-05,7.462501525878906e-05,7.843971252441406e-05,8.225440979003906e-05,8.392333984375e-05
0.02,3.6716461181640625e-05,3.695487976074219e-05,3.838539123535156e-05,4.0531158447265625e-05,3.981590270996094e-05,4.2438507080078125e-05,5.6743621826171875e-05,7.748603820800781e-05,7.724761962890625e-05,7.796287536621094e-05,8.559226989746094e-05
0.03,3.647804260253906e-05,3.743171691894531e-05,3.7670135498046875e-05,3.8623809814453125e-05,5.793571472167969e-05,4.220008850097656e-05,6.365776062011719e-05,7.796287536621094e-05,7.939338684082031e-05,7.963180541992188e-05,8.559226989746094e-05
0.04,3.6716461181640625e-05,3.695487976074219e-05,3.7670135498046875e-05,3.814697265625e-05,4.100799560546875e-05,4.3392181396484375e-05,6.103515625e-05,7.653236389160156e-05,7.462501525878906e-05,7.82012939453125e-05,8.606910705566406e-05
0.05,3.719329833984375e-05,3.790855407714844e-05,3.743171691894531e-05,3.981590270996094e-05,3.981590270996094e-05,4.315376281738281e-05,6.389617919921875e-05,7.843971252441406e-05,7.700920104980469e-05,7.796287536621094e-05,8.654594421386719e-05
0.1,3.695487976074219e-05,3.7670135498046875e-05,3.838539123535156e-05,3.8623809814453125e-05,4.029273986816406e-05,4.38690185546875e-05,6.771087646484375e-05,7.486343383789062e-05,7.772445678710938e-05,7.653236389160156e-05,8.225440979003906e-05
0.15,3.719329833984375e-05,3.719329833984375e-05,4.9114227294921875e-05,3.886222839355469e-05,3.9577484130859375e-05,4.5299530029296875e-05,6.4849853515625e-05,9.751319885253906e-05,7.653236389160156e-05,7.939338684082031e-05,8.416175842285156e-05
0.2,3.743171691894531e-05,3.838539123535156e-05,4.172325134277344e-05,3.933906555175781e-05,3.9577484130859375e-05,4.410743713378906e-05,6.365776062011719e-05,7.891654968261719e-05,7.82012939453125e-05,7.796287536621094e-05,8.559226989746094e-05
0.25,3.790855407714844e-05,3.719329833984375e-05,3.910064697265625e-05,4.029273986816406e-05,3.933906555175781e-05,4.506111145019531e-05,6.413459777832031e-05,7.200241088867188e-05,7.62939453125e-05,7.772445678710938e-05,8.440017700195312e-05
0.3,3.7670135498046875e-05,3.814697265625e-05,3.8623809814453125e-05,5.4836273193359375e-05,3.981590270996094e-05,5.5789947509765625e-05,6.508827209472656e-05,8.0108642578125e-05,7.581710815429688e-05,7.891654968261719e-05,8.225440979003906e-05
0.35,3.743171691894531e-05,3.7670135498046875e-05,3.910064697265625e-05,4.1484832763671875e-05,3.9577484130859375e-05,4.315376281738281e-05,6.532669067382812e-05,7.653236389160156e-05,7.62939453125e-05,7.796287536621094e-05,8.344650268554688e-05
0.4,3.790855407714844e-05,3.790855407714844e-05,3.838539123535156e-05,3.838539123535156e-05,3.910064697265625e-05,4.291534423828125e-05,9.369850158691406e-05,7.390975952148438e-05,7.677078247070312e-05,7.915496826171875e-05,8.225440979003906e-05
0.45,3.743171691894531e-05,3.790855407714844e-05,3.814697265625e-05,4.458427429199219e-05,3.910064697265625e-05,4.220008850097656e-05,6.461143493652344e-05,7.939338684082031e-05,7.510185241699219e-05,7.796287536621094e-05,8.273124694824219e-05
0.5,3.814697265625e-05,3.814697265625e-05,3.790855407714844e-05,3.933906555175781e-05,3.933906555175781e-05,4.172325134277344e-05,6.4849853515625e-05,7.724761962890625e-05,7.677078247070312e-05,7.987022399902344e-05,8.487701416015625e-05
