,16,32,64,128,256,512,1024,2048,4096,8192,16384
0.01,0.0014922618865966797,7.3909759521484375e-06,0.001546621322631836,1.8358230590820312e-05,2.6702880859375e-05,6.031990051269531e-05,0.0001723766326904297,0.0010082721710205078,0.0070531368255615234,0.026510238647460938,0.11245083808898926
0.02,8.106231689453125e-06,6.67572021484375e-06,1.430511474609375e-05,1.6927719116210938e-05,3.1948089599609375e-05,6.270408630371094e-05,0.00017309188842773438,0.001306772232055664,0.006983280181884766,0.026960134506225586,0.11217141151428223
0.03,6.9141387939453125e-06,6.9141387939453125e-06,1.3113021850585938e-05,1.7404556274414062e-05,3.814697265625e-05,6.67572021484375e-05,0.00017690658569335938,0.0011343955993652344,0.006995677947998047,0.02683711051940918,0.11206984519958496
0.04,6.4373016357421875e-06,6.67572021484375e-06,1.3113021850585938e-05,1.71661376953125e-05,3.62396240234375e-05,6.365776062011719e-05,0.0001862049102783203,0.0011451244354248047,0.00690150260925293,0.027091026306152344,0.11256051063537598
0.05,6.4373016357421875e-06,6.9141387939453125e-06,1.33514404296875e-05,1.7404556274414062e-05,3.743171691894531e-05,6.628036499023438e-05,0.00018215179443359375,0.0011336803436279297,0.006961822509765625,0.0269467830657959,0.11537933349609375
0.1,6.67572021484375e-06,6.9141387939453125e-06,1.3828277587890625e-05,1.7404556274414062e-05,3.600120544433594e-05,8.058547973632812e-05,0.0002186298370361328,0.001140594482421875,0.006937265396118164,0.02677631378173828,0.11181068420410156
0.15,6.4373016357421875e-06,6.9141387939453125e-06,1.3589859008789062e-05,1.7642974853515625e-05,3.838539123535156e-05,6.866455078125e-05,0.00023031234741210938,0.0010535717010498047,0.0069887638092041016,0.026864051818847656,0.11125493049621582
0.2,6.198883056640625e-06,6.9141387939453125e-06,1.3828277587890625e-05,1.7881393432617188e-05,3.790855407714844e-05,7.62939453125e-05,0.00023174285888671875,0.001066446304321289,0.0069696903228759766,0.026989459991455078,0.11125016212463379
0.25,6.4373016357421875e-06,7.152557373046875e-06,1.3589859008789062e-05,1.8596649169921875e-05,3.910064697265625e-05,7.486343383789062e-05,0.0002319812774658203,0.001058816909790039,0.0070040225982666016,0.02696394920349121,0.11132359504699707
0.3,7.152557373046875e-06,6.9141387939453125e-06,1.4066696166992188e-05,1.7881393432617188e-05,4.100799560546875e-05,7.319450378417969e-05,0.00022530555725097656,0.0015347003936767578,0.0069828033447265625,0.0268709659576416,0.11079692840576172
0.35,6.9141387939453125e-06,7.152557373046875e-06,1.3589859008789062e-05,1.7881393432617188e-05,3.743171691894531e-05,6.413459777832031e-05,0.00017833709716796875,0.0011038780212402344,0.006918430328369141,0.026681184768676758,0.11133909225463867
0.4,6.198883056640625e-06,7.3909759521484375e-06,1.3589859008789062e-05,1.7642974853515625e-05,3.6716461181640625e-05,6.222724914550781e-05,0.00017261505126953125,0.0012652873992919922,0.006968021392822266,0.026836872100830078,0.1113438606262207
0.45,6.9141387939453125e-06,6.9141387939453125e-06,1.3828277587890625e-05,1.71661376953125e-05,3.695487976074219e-05,6.198883056640625e-05,0.0001773834228515625,0.0012481212615966797,0.006929874420166016,0.026774883270263672,0.11142635345458984
0.5,6.67572021484375e-06,7.152557373046875e-06,1.33514404296875e-05,1.7404556274414062e-05,3.6716461181640625e-05,6.127357482910156e-05,0.00018310546875,0.0013017654418945312,0.006946563720703125,0.027174949645996094,0.11133050918579102
