,16,32,64,128,256,512,1024,2048,4096,8192,16384
0.01,0.6222736835479736,5.4836273193359375e-05,5.4836273193359375e-05,5.507469177246094e-05,0.00019311904907226562,0.00033283233642578125,0.0011298656463623047,0.004297971725463867,0.017014741897583008,0.053984642028808594,0.20015454292297363
0.02,4.38690185546875e-05,3.910064697265625e-05,4.029273986816406e-05,4.00543212890625e-05,4.220008850097656e-05,4.4345855712890625e-05,8.320808410644531e-05,0.00010013580322265625,8.153915405273438e-05,7.987022399902344e-05,8.559226989746094e-05
0.03,3.814697265625e-05,3.8623809814453125e-05,4.00543212890625e-05,3.9577484130859375e-05,4.2438507080078125e-05,4.0531158447265625e-05,6.437301635742188e-05,7.534027099609375e-05,8.082389831542969e-05,9.989738464355469e-05,8.463859558105469e-05
0.04,3.814697265625e-05,3.9577484130859375e-05,3.933906555175781e-05,4.029273986816406e-05,4.124641418457031e-05,4.0531158447265625e-05,6.198883056640625e-05,7.43865966796875e-05,7.843971252441406e-05,7.963180541992188e-05,8.392333984375e-05
0.05,3.814697265625e-05,3.838539123535156e-05,3.933906555175781e-05,3.9577484130859375e-05,4.2438507080078125e-05,4.076957702636719e-05,6.4849853515625e-05,7.62939453125e-05,7.963180541992188e-05,7.62939453125e-05,8.487701416015625e-05
0.1,3.8623809814453125e-05,3.8623809814453125e-05,4.00543212890625e-05,5.8650970458984375e-05,4.363059997558594e-05,4.267692565917969e-05,6.437301635742188e-05,7.724761962890625e-05,7.843971252441406e-05,7.987022399902344e-05,8.440017700195312e-05
0.15,3.910064697265625e-05,3.886222839355469e-05,4.00543212890625e-05,4.029273986816406e-05,4.220008850097656e-05,4.291534423828125e-05,6.246566772460938e-05,7.510185241699219e-05,7.796287536621094e-05,7.82012939453125e-05,8.511543273925781e-05
0.2,3.886222839355469e-05,3.933906555175781e-05,3.9577484130859375e-05,4.0531158447265625e-05,4.291534423828125e-05,5.507469177246094e-05,6.771087646484375e-05,7.43865966796875e-05,7.653236389160156e-05,7.891654968261719e-05,8.535385131835938e-05
0.25,3.838539123535156e-05,3.910064697265625e-05,3.933906555175781e-05,4.029273986816406e-05,4.124641418457031e-05,5.53131103515625e-05,6.4849853515625e-05,7.534027099609375e-05,7.62939453125e-05,7.62939453125e-05,8.487701416015625e-05
0.3,3.838539123535156e-05,3.9577484130859375e-05,3.933906555175781e-05,4.0531158447265625e-05,4.029273986816406e-05,6.318092346191406e-05,6.341934204101562e-05,7.557868957519531e-05,7.867813110351562e-05,7.677078247070312e-05,8.487701416015625e-05
0.35,3.886222839355469e-05,3.8623809814453125e-05,3.933906555175781e-05,3.981590270996094e-05,4.076957702636719e-05,4.1484832763671875e-05,6.508827209472656e-05,7.748603820800781e-05,7.843971252441406e-05,7.843971252441406e-05,8.511543273925781e-05
0.4,3.9577484130859375e-05,3.886222839355469e-05,3.933906555175781e-05,3.933906555175781e-05,4.410743713378906e-05,4.100799560546875e-05,6.222724914550781e-05,7.82012939453125e-05,9.703636169433594e-05,9.846687316894531e-05,8.440017700195312e-05
0.45,3.8623809814453125e-05,3.838539123535156e-05,3.933906555175781e-05,4.00543212890625e-05,4.1484832763671875e-05,4.0531158447265625e-05,6.341934204101562e-05,7.700920104980469e-05,7.724761962890625e-05,7.915496826171875e-05,8.440017700195312e-05
0.5,3.8623809814453125e-05,3.886222839355469e-05,3.981590270996094e-05,3.9577484130859375e-05,4.029273986816406e-05,4.220008850097656e-05,6.437301635742188e-05,7.891654968261719e-05,7.843971252441406e-05,7.772445678710938e-05,0.00010418891906738281
